CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P4
CASTNO = 1
DATE = 04/02/2010
TIME =  04:15
LATITUDE = 48.64933
LONGITUDE = -126.67067
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
3,2,9.9193,2,32.466,2,275.7,2,56.5,2,,2
4,2,9.9188,2,32.4661,2,275.3,2,56.5,2,,2
5,2,9.9195,2,32.466,2,275.4,2,56.5,2,,2
6,2,9.9208,2,32.4661,2,275.5,2,56.5,2,,2
7,2,9.923,2,32.4662,2,275.3,2,56.5,2,,2
8,2,9.9233,2,32.4663,2,275.1,2,56.5,2,,2
9,2,9.9256,2,32.4662,2,274.7,2,56.5,2,,2
10,2,9.9272,2,32.4664,2,274.7,2,56.5,2,,2
11,2,9.9279,2,32.4665,2,273.9,2,56.5,2,,2
12,2,9.9276,2,32.4664,2,274.8,2,56.5,2,,2
13,2,9.9272,2,32.4663,2,273.9,2,56.5,2,,2
14,2,9.9282,2,32.4665,2,274.0,2,56.5,2,,2
15,2,9.9282,2,32.4664,2,274.4,2,56.5,2,,2
16,2,9.9286,2,32.4665,2,274.4,2,56.5,2,,2
17,2,9.929,2,32.4665,2,274.0,2,56.5,2,,2
18,2,9.9286,2,32.4664,2,274.3,2,56.5,2,,2
19,2,9.9285,2,32.4663,2,274.4,2,56.5,2,,2
20,2,9.9289,2,32.4664,2,274.0,2,56.5,2,,2
21,2,9.9301,2,32.4667,2,274.0,2,56.5,2,,2
22,2,9.924,2,32.4655,2,274.8,2,56.5,2,,2
23,2,9.9221,2,32.4652,2,274.7,2,56.5,2,,2
24,2,9.9228,2,32.4654,2,275.1,2,56.5,2,,2
25,2,9.9233,2,32.4654,2,275.0,2,56.5,2,,2
26,2,9.9241,2,32.4657,2,274.0,2,56.5,2,,2
27,2,9.9249,2,32.4657,2,274.5,2,56.5,2,,2
28,2,9.9258,2,32.4657,2,274.6,2,56.5,2,,2
29,2,9.9263,2,32.466,2,274.1,2,56.5,2,,2
30,2,9.9267,2,32.466,2,274.6,2,56.5,2,,2
31,2,9.9266,2,32.4658,2,274.2,2,56.5,2,,2
32,2,9.9262,2,32.4659,2,274.2,2,56.5,2,,2
33,2,9.926,2,32.4657,2,274.4,2,56.5,2,,2
34,2,9.9276,2,32.4663,2,274.7,2,56.5,2,,2
35,2,9.9297,2,32.4668,2,275.0,2,56.5,2,,2
36,2,9.9307,2,32.4671,2,274.9,2,56.5,2,,2
37,2,9.9355,2,32.469,2,274.7,2,56.7,2,,2
38,2,9.9398,2,32.4703,2,274.6,2,57.0,2,,2
39,2,9.9402,2,32.4707,2,274.4,2,57.0,2,,2
40,2,9.9402,2,32.4702,2,274.4,2,57.0,2,,2
41,2,9.9341,2,32.4684,2,273.8,2,57.0,2,,2
42,2,9.9331,2,32.468,2,273.5,2,57.0,2,,2
43,2,9.9329,2,32.4683,2,273.6,2,56.7,2,,2
44,2,9.9397,2,32.4712,2,273.6,2,57.2,2,,2
45,2,9.9433,2,32.4716,2,273.9,2,57.2,2,,2
46,2,9.9436,2,32.4726,2,273.7,2,57.0,2,,2
47,2,9.9413,2,32.4711,2,273.4,2,57.0,2,,2
48,2,9.9436,2,32.4726,2,273.1,2,57.2,2,,2
49,2,9.9449,2,32.4728,2,273.5,2,57.2,2,,2
