CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P1
CASTNO = 1
DATE = 03/02/2010
TIME =  20:36
LATITUDE = 48.573170000000005
LONGITUDE = -125.49717
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
1,2,9.8955,2,32.4182,2,273.8,2,56.7,2,581.0,2
2,2,9.8951,2,32.4191,2,274.0,2,56.7,2,224.1,2
3,2,9.8937,2,32.4191,2,273.7,2,56.7,2,179.1,2
4,2,9.8942,2,32.419000000000004,2,273.8,2,56.7,2,146.4,2
5,2,9.8938,2,32.4191,2,273.9,2,56.7,2,129.2,2
6,2,9.8942,2,32.4194,2,273.3,2,56.7,2,111.7,2
7,2,9.8943,2,32.4193,2,273.6,2,56.7,2,96.9,2
8,2,9.895,2,32.4196,2,274.0,2,56.7,2,89.0,2
9,2,9.895,2,32.4195,2,273.4,2,56.7,2,79.7,2
10,2,9.8951,2,32.4195,2,273.8,2,56.7,2,90.4,2
11,2,9.8954,2,32.4197,2,274.5,2,56.7,2,85.2,2
12,2,9.8953,2,32.4197,2,274.5,2,56.7,2,79.6,2
13,2,9.8954,2,32.4195,2,273.8,2,56.7,2,102.6,2
14,2,9.8954,2,32.4196,2,274.0,2,56.7,2,121.8,2
15,2,9.8957,2,32.4198,2,273.8,2,56.7,2,103.0,2
16,2,9.8958,2,32.4197,2,274.0,2,56.7,2,78.0,2
17,2,9.896,2,32.4198,2,274.1,2,56.7,2,66.1,2
18,2,9.8962,2,32.4198,2,274.1,2,56.7,2,46.0,2
19,2,9.8962,2,32.4197,2,274.1,2,56.7,2,39.4,2
20,2,9.8963,2,32.4198,2,274.1,2,56.7,2,37.8,2
21,2,9.8962,2,32.4197,2,274.0,2,56.7,2,37.5,2
22,2,9.8963,2,32.4199,2,274.3,2,56.7,2,36.4,2
23,2,9.8961,2,32.4198,2,273.8,2,56.7,2,32.1,2
24,2,9.896,2,32.4199,2,273.8,2,56.7,2,29.4,2
25,2,9.8958,2,32.42,2,274.1,2,56.7,2,29.0,2
26,2,9.8958,2,32.4202,2,274.1,2,56.7,2,26.1,2
27,2,9.896,2,32.4201,2,274.1,2,56.7,2,25.1,2
28,2,9.8963,2,32.4204,2,273.9,2,56.7,2,23.7,2
29,2,9.8968,2,32.4209,2,273.5,2,56.7,2,22.9,2
30,2,9.8969,2,32.421,2,273.2,2,57.0,2,21.4,2
31,2,9.8972,2,32.4214,2,273.3,2,57.0,2,19.7,2
32,2,9.8974,2,32.4215,2,273.2,2,57.0,2,18.3,2
33,2,9.8975,2,32.4214,2,273.1,2,57.0,2,17.0,2
34,2,9.8975,2,32.4213,2,273.7,2,57.0,2,16.7,2
35,2,9.8974,2,32.421,2,273.9,2,57.0,2,15.5,2
36,2,9.8976,2,32.421,2,273.8,2,57.0,2,15.3,2
37,2,9.8977,2,32.4212,2,273.9,2,57.0,2,15.5,2
38,2,9.8977,2,32.4208,2,274.1,2,57.0,2,14.3,2
39,2,9.8976,2,32.421,2,273.6,2,57.0,2,13.6,2
40,2,9.8976,2,32.4209,2,273.4,2,57.0,2,12.1,2
41,2,9.8975,2,32.4208,2,273.8,2,57.0,2,11.1,2
42,2,9.8986,2,32.422,2,273.4,2,57.0,2,10.2,2
43,2,9.8997,2,32.4234,2,272.9,2,57.2,2,8.6,2
