CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P20
CASTNO = 2
DATE = 08/02/2010
TIME =  19:03
LATITUDE = 49.56633
LONGITUDE = -138.66566
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
4,2,6.9064,2,32.4522,2,297.1,2,51.8,2,269.7,2
5,2,6.9068,2,32.4522,2,297.9,2,51.8,2,241.4,2
6,2,6.9072,2,32.4523,2,298.0,2,51.8,2,177.1,2
7,2,6.9072,2,32.4525,2,298.0,2,51.8,2,125.0,2
8,2,6.9075,2,32.4526,2,297.4,2,51.8,2,106.6,2
9,2,6.9076,2,32.4526,2,297.4,2,51.8,2,105.8,2
10,2,6.9075,2,32.4526,2,297.3,2,51.8,2,102.3,2
11,2,6.9068,2,32.4524,2,297.6,2,51.8,2,91.2,2
12,2,6.9068,2,32.4525,2,298.2,2,51.8,2,84.9,2
13,2,6.9059,2,32.4525,2,298.4,2,51.8,2,72.5,2
14,2,6.9055,2,32.4525,2,298.3,2,51.8,2,65.1,2
15,2,6.905,2,32.4527,2,298.2,2,51.8,2,61.2,2
16,2,6.9048,2,32.4526,2,298.4,2,51.8,2,58.5,2
17,2,6.9054,2,32.4527,2,298.0,2,52.0,2,70.9,2
18,2,6.9055,2,32.4527,2,298.7,2,51.8,2,71.5,2
19,2,6.9043,2,32.4528,2,298.8,2,51.8,2,63.0,2
20,2,6.9044,2,32.4528,2,298.7,2,51.8,2,53.1,2
21,2,6.905,2,32.4528,2,298.4,2,51.8,2,47.4,2
22,2,6.9055,2,32.4526,2,297.8,2,51.8,2,43.7,2
23,2,6.9055,2,32.4527,2,297.6,2,51.8,2,40.8,2
24,2,6.9055,2,32.4527,2,298.4,2,51.8,2,38.4,2
25,2,6.9058,2,32.4528,2,298.4,2,51.8,2,35.0,2
26,2,6.9059,2,32.4528,2,297.8,2,51.8,2,33.2,2
27,2,6.9054,2,32.4528,2,298.2,2,51.8,2,32.2,2
28,2,6.9061,2,32.4528,2,298.9,2,51.8,2,34.8,2
29,2,6.9071,2,32.4528,2,297.9,2,51.8,2,34.4,2
30,2,6.9073,2,32.4528,2,297.7,2,51.8,2,32.3,2
31,2,6.9072,2,32.4526,2,298.0,2,51.8,2,30.7,2
32,2,6.9076,2,32.4528,2,297.9,2,51.8,2,28.7,2
33,2,6.907,2,32.4528,2,297.8,2,51.8,2,26.1,2
34,2,6.9069,2,32.4531,2,298.5,2,52.0,2,23.7,2
35,2,6.9073,2,32.453,2,298.8,2,52.0,2,22.4,2
36,2,6.907,2,32.4532,2,297.8,2,52.0,2,21.8,2
37,2,6.9073,2,32.4533,2,297.3,2,52.0,2,20.4,2
38,2,6.9082,2,32.4536,2,297.6,2,52.0,2,19.4,2
39,2,6.9099,2,32.4536,2,297.9,2,52.0,2,18.3,2
40,2,6.9089,2,32.4534,2,298.9,2,52.0,2,16.4,2
41,2,6.9083,2,32.4534,2,298.7,2,51.8,2,15.4,2
42,2,6.9089,2,32.4534,2,298.6,2,52.0,2,14.9,2
43,2,6.9088,2,32.4532,2,298.7,2,51.8,2,14.2,2
44,2,6.9084,2,32.454,2,298.2,2,52.0,2,13.3,2
45,2,6.9079999999999995,2,32.4537,2,297.4,2,51.8,2,12.3,2
46,2,6.9066,2,32.4533,2,297.6,2,51.8,2,11.3,2
47,2,6.912999999999999,2,32.4564,2,298.1,2,52.0,2,10.5,2
49,2,6.9308,2,32.4632,2,298.1,2,52.2,2,9.6,2
50,2,6.9379,2,32.4662,2,298.1,2,52.2,2,9.0,2
51,2,6.9411,2,32.4687,2,298.1,2,52.2,2,8.4,2
52,2,6.9441,2,32.4726,2,298.0,2,52.4,2,7.8,2
53,2,6.9439,2,32.4731,2,297.9,2,52.4,2,7.2,2
54,2,6.9437,2,32.4734,2,298.0,2,52.4,2,6.7,2
55,2,6.9437,2,32.4733,2,297.8,2,52.4,2,6.2,2
56,2,6.9434,2,32.4734,2,297.3,2,52.4,2,5.8,2
57,2,6.9433,2,32.4736,2,297.5,2,52.4,2,5.6,2
58,2,6.9431,2,32.4738,2,296.8,2,52.4,2,5.4,2
59,2,6.943,2,32.4746,2,297.4,2,52.4,2,5.2,2
60,2,6.9423,2,32.4756,2,297.5,2,52.4,2,4.8,2
61,2,6.9415,2,32.4768,2,297.0,2,52.4,2,4.4,2
62,2,6.9409,2,32.4778,2,296.9,2,52.4,2,4.1,2
63,2,6.9408,2,32.4777,2,296.5,2,52.4,2,3.8,2
64,2,6.9407,2,32.4776,2,296.1,2,52.4,2,3.6,2
65,2,6.9405,2,32.4777,2,296.5,2,52.4,2,3.4,2
66,2,6.9403,2,32.4784,2,296.9,2,52.4,2,3.2,2
67,2,6.9404,2,32.4786,2,297.4,2,52.4,2,3.1,2
68,2,6.9414,2,32.4813,2,297.6,2,52.4,2,3.0,2
69,2,6.9407,2,32.4865,2,297.2,2,52.7,2,2.8,2
70,2,6.9412,2,32.4874,2,296.5,2,52.9,2,2.6,2
71,2,6.9406,2,32.4879,2,296.1,2,52.7,2,2.4,2
72,2,6.9393,2,32.4883,2,296.3,2,52.9,2,2.3,2
73,2,6.9359,2,32.4886,2,296.3,2,52.9,2,2.1,2
74,2,6.9309,2,32.4892,2,296.3,2,53.1,2,2.0,2
75,2,6.9271,2,32.4897,2,297.1,2,53.1,2,1.9,2
76,2,6.9059,2,32.4904,2,297.8,2,53.1,2,1.8,2
77,2,6.8573,2,32.496,2,297.0,2,53.6,2,1.7,2
78,2,6.837999999999999,2,32.4985,2,296.5,2,53.6,2,1.6,2
79,2,6.8307,2,32.5005,2,296.3,2,53.6,2,1.5,2
80,2,6.8298,2,32.501,2,296.1,2,53.6,2,1.4,2
81,2,6.829,2,32.501,2,296.2,2,53.6,2,1.4,2
82,2,6.8234,2,32.5013,2,296.2,2,53.6,2,1.3,2
83,2,6.8147,2,32.501999999999995,2,295.9,2,53.6,2,1.2,2
84,2,6.809,2,32.5025,2,295.9,2,53.8,2,1.1,2
85,2,6.8055,2,32.5026,2,296.3,2,53.8,2,1.1,2
86,2,6.8027,2,32.5024,2,296.5,2,53.8,2,1.0,2
87,2,6.7986,2,32.5047,2,296.0,2,53.8,2,1.0,2
89,2,6.7804,2,32.510999999999996,2,296.1,2,53.8,2,0.9,2
90,2,6.7563,2,32.5188,2,295.6,2,53.8,2,0.8,2
91,2,6.735,2,32.5247,2,295.5,2,54.0,2,0.8,2
92,2,6.7069,2,32.5316,2,295.9,2,54.0,2,0.7,2
93,2,6.6796,2,32.5379,2,295.7,2,54.0,2,0.7,2
94,2,6.6644,2,32.5417,2,295.2,2,54.0,2,0.7,2
95,2,6.6381,2,32.5504,2,295.2,2,54.0,2,0.6,2
96,2,6.5956,2,32.5585,2,296.4,2,54.2,2,0.6,2
97,2,6.5215,2,32.5693,2,295.7,2,54.5,2,0.6,2
98,2,6.3738,2,32.6008,2,295.2,2,54.7,2,0.5,2
99,2,6.2157,2,32.6409,2,294.6,2,54.9,2,0.5,2
100,2,6.117999999999999,2,32.6613,2,292.8,2,55.1,2,0.5,2
101,2,5.9385,2,32.6962,2,291.6,2,55.4,2,0.5,2
102,2,5.8371,2,32.7233,2,290.7,2,55.4,2,0.4,2
103,2,5.7973,2,32.7363,2,290.6,2,55.4,2,0.4,2
104,2,5.7641,2,32.7426,2,290.1,2,55.4,2,0.4,2
