CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P16
CASTNO = 1
DATE = 07/02/2010
TIME =  04:57
LATITUDE = 49.28267
LONGITUDE = -134.66666999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
2,2,8.0958,2,32.4819,2,287.8,2,57.4,2,0.3,2
3,2,8.0957,2,32.482,2,287.8,2,57.4,2,0.2,2
4,2,8.0956,2,32.482,2,287.9,2,57.4,2,0.2,2
5,2,8.0956,2,32.482,2,287.8,2,57.4,2,0.2,2
6,2,8.0956,2,32.4819,2,287.3,2,57.0,2,0.1,2
7,2,8.096,2,32.4818,2,287.3,2,57.4,2,0.1,2
8,2,8.0963,2,32.4819,2,287.4,2,57.4,2,0.0,2
9,2,8.0959,2,32.4821,2,287.2,2,57.4,2,0.1,2
10,2,8.0986,2,32.482,2,287.3,2,57.4,2,0.0,2
11,2,8.0999,2,32.4818,2,287.7,2,57.4,2,0.0,2
12,2,8.0997,2,32.4817,2,287.9,2,57.4,2,0.0,2
13,2,8.0991,2,32.4816,2,288.3,2,57.4,2,0.0,2
14,2,8.0989,2,32.4817,2,288.5,2,57.4,2,0.0,2
15,2,8.0985,2,32.4818,2,288.2,2,57.4,2,0.0,2
16,2,8.0982,2,32.482,2,288.0,2,57.4,2,0.0,2
17,2,8.0987,2,32.482,2,287.9,2,57.4,2,0.0,2
18,2,8.0994,2,32.4819,2,287.6,2,57.4,2,0.0,2
19,2,8.0989,2,32.4818,2,287.7,2,57.2,2,0.0,2
20,2,8.0992,2,32.4817,2,287.8,2,57.2,2,0.0,2
21,2,8.0991,2,32.4818,2,287.7,2,57.4,2,0.0,2
22,2,8.0988,2,32.482,2,287.5,2,57.4,2,0.0,2
23,2,8.0985,2,32.482,2,287.4,2,57.4,2,0.0,2
24,2,8.0993,2,32.482,2,288.2,2,57.4,2,0.0,2
25,2,8.0993,2,32.4817,2,287.9,2,57.4,2,0.0,2
26,2,8.099,2,32.482,2,287.7,2,57.2,2,0.0,2
27,2,8.0991,2,32.4819,2,287.5,2,57.2,2,0.0,2
28,2,8.0989,2,32.4821,2,287.5,2,57.4,2,0.0,2
29,2,8.0991,2,32.4822,2,287.8,2,57.2,2,0.0,2
30,2,8.1001,2,32.4818,2,288.0,2,57.4,2,0.0,2
31,2,8.1001,2,32.4818,2,287.9,2,57.4,2,0.0,2
32,2,8.1004,2,32.4818,2,287.9,2,57.4,2,0.0,2
33,2,8.1004,2,32.4818,2,287.9,2,57.2,2,0.0,2
34,2,8.1,2,32.4821,2,287.9,2,57.4,2,0.0,2
35,2,8.0997,2,32.4821,2,288.0,2,57.2,2,0.0,2
36,2,8.0995,2,32.4821,2,287.8,2,57.2,2,0.0,2
37,2,8.0998,2,32.482,2,287.9,2,57.2,2,0.0,2
38,2,8.1,2,32.4821,2,288.3,2,57.2,2,0.0,2
39,2,8.1003,2,32.4819,2,288.5,2,57.4,2,0.0,2
40,2,8.0998,2,32.4821,2,287.9,2,57.4,2,0.0,2
41,2,8.1,2,32.4822,2,287.8,2,57.4,2,0.0,2
42,2,8.1001,2,32.4821,2,288.5,2,57.4,2,0.0,2
43,2,8.1005,2,32.4822,2,288.5,2,57.4,2,0.0,2
44,2,8.1007,2,32.4821,2,288.4,2,57.4,2,0.0,2
45,2,8.1011,2,32.482,2,288.4,2,57.4,2,0.0,2
