CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P26
CASTNO = 10
DATE = 20130619
TIME =  14:38
LATITUDE = 50.0
LONGITUDE = -144.99899
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
2,2,9.3226,2,32.5265,2,297.0,2,2.602,2,12.5,2
3,2,9.3238,2,32.5267,2,296.8,2,2.602,2,11.1,2
4,2,9.3252,2,32.5267,2,296.9,2,2.541,2,9.5,2
5,2,9.3239,2,32.5268,2,297.1,2,2.55,2,8.2,2
6,2,9.3184,2,32.5266,2,296.9,2,2.5180000000000002,2,7.4,2
7,2,9.3113,2,32.5267,2,297.0,2,2.539,2,6.6,2
8,2,9.283999999999999,2,32.5261,2,297.1,2,2.55,2,6.1,2
9,2,9.2437,2,32.5256,2,297.5,2,2.529,2,5.5,2
10,2,9.2057,2,32.525,2,297.6,2,2.571,2,4.9,2
11,2,9.1789,2,32.5245,2,297.8,2,2.552,2,4.4,2
12,2,9.17,2,32.5246,2,297.8,2,2.544,2,4.1,2
13,2,9.1564,2,32.5249,2,297.8,2,2.573,2,3.7,2
14,2,9.1483,2,32.525,2,297.6,2,2.583,2,3.3,2
15,2,9.1424,2,32.5251,2,297.6,2,2.612,2,3.0,2
16,2,9.1396,2,32.5253,2,297.8,2,2.665,2,2.7,2
17,2,9.1357,2,32.5251,2,297.6,2,2.6310000000000002,2,2.5,2
18,2,9.1302,2,32.5253,2,297.1,2,2.655,2,2.3,2
19,2,9.1287,2,32.5255,2,296.8,2,2.67,2,2.1,2
20,2,9.1274,2,32.5253,2,296.8,2,2.7430000000000003,2,1.9,2
21,2,9.1258,2,32.5254,2,296.9,2,2.707,2,1.7,2
22,2,9.1243,2,32.5255,2,296.9,2,2.714,2,1.6,2
23,2,9.1207,2,32.5255,2,296.6,2,2.7310000000000003,2,1.4,2
24,2,9.1159,2,32.5257,2,295.8,2,2.7289999999999996,2,1.3,2
25,2,9.1136,2,32.5257,2,294.9,2,2.725,2,1.2,2
26,2,9.1119,2,32.5256,2,294.2,2,2.753,2,1.0,2
27,2,9.1089,2,32.5255,2,293.7,2,2.677,2,0.9,2
28,2,9.0972,2,32.525,2,292.9,2,2.687,2,0.9,2
29,2,9.0733,2,32.5239,2,292.1,2,2.7110000000000003,2,0.8,2
30,2,9.0144,2,32.5232,2,291.7,2,2.71,2,0.7,2
31,2,8.9676,2,32.5243,2,290.8,2,2.733,2,0.6,2
32,2,8.9205,2,32.5236,2,289.8,2,2.7289999999999996,2,0.5,2
33,2,8.8651,2,32.5238,2,289.4,2,2.682,2,0.5,2
34,2,8.7998,2,32.5226,2,289.7,2,2.65,2,0.4,2
35,2,8.6596,2,32.5202,2,289.9,2,2.568,2,0.4,2
36,2,8.5727,2,32.5177,2,287.3,2,2.5639999999999996,2,0.3,2
37,2,8.4423,2,32.5183,2,281.6,2,2.485,2,0.3,2
38,2,8.1671,2,32.5264,2,279.8,2,2.414,2,0.2,2
39,2,8.0171,2,32.5314,2,285.8,2,2.3080000000000003,2,0.2,2
40,2,7.8254,2,32.5349,2,291.5,2,2.238,2,0.2,2
41,2,7.67,2,32.5355,2,294.9,2,2.21,2,0.1,2
42,2,7.212999999999999,2,32.5357,2,300.0,2,2.15,2,0.1,2
43,2,6.231,2,32.5522,2,307.6,2,2.095,2,0.1,2
44,2,6.0979,2,32.5607,2,307.5,2,2.065,2,0.1,2
45,2,6.042000000000001,2,32.5646,2,306.7,2,2.064,2,0.0,2
46,2,6.021,2,32.5639,2,306.7,2,2.041,2,0.0,2
47,2,5.9949,2,32.5632,2,306.3,2,2.0180000000000002,2,0.0,2
48,2,5.9787,2,32.5623,2,305.3,2,2.019,2,0.0,2
49,2,5.9642,2,32.5638,2,304.4,2,2.017,2,0.0,2
50,2,5.8271,2,32.5646,2,305.9,2,2.011,2,0.0,2
