CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P12
CASTNO = 4
DATE = 20130611
TIME =  15:24
LATITUDE = 48.9695
LONGITUDE = -130.67016999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
4,2,10.942,2,32.2187,2,287.5,2,1.276,2,11.3,2
5,2,10.9422,2,32.2187,2,287.3,2,1.166,2,9.6,2
6,2,10.9396,2,32.2187,2,287.0,2,1.16,2,7.8,2
7,2,10.9398,2,32.2188,2,287.0,2,1.173,2,6.9,2
8,2,10.9405,2,32.2184,2,287.2,2,1.159,2,6.7,2
9,2,10.940999999999999,2,32.2183,2,286.9,2,1.183,2,6.0,2
10,2,10.940999999999999,2,32.2183,2,287.3,2,1.169,2,5.2,2
11,2,10.9401,2,32.2187,2,287.2,2,1.17,2,4.8,2
12,2,10.9374,2,32.2196,2,286.9,2,1.435,2,4.3,2
13,2,10.9385,2,32.2194,2,287.1,2,1.2429999999999999,2,3.9,2
14,2,10.9388,2,32.2194,2,287.4,2,1.206,2,3.6,2
15,2,10.9386,2,32.2195,2,287.2,2,1.2109999999999999,2,3.4,2
16,2,10.9384,2,32.2197,2,287.3,2,1.171,2,3.2,2
17,2,10.9382,2,32.2198,2,287.0,2,1.256,2,2.9,2
18,2,10.9373,2,32.22,2,286.9,2,1.176,2,2.7,2
19,2,10.9366,2,32.2202,2,287.0,2,1.17,2,2.5,2
20,2,10.9392,2,32.2199,2,286.5,2,1.182,2,2.3,2
21,2,10.94,2,32.2197,2,286.5,2,1.192,2,2.2,2
22,2,10.9376,2,32.2197,2,287.0,2,1.3840000000000001,2,2.0,2
23,2,10.9366,2,32.2202,2,287.4,2,1.236,2,1.9,2
24,2,10.940999999999999,2,32.2193,2,287.5,2,1.225,2,1.8,2
25,2,10.9431,2,32.2191,2,287.4,2,1.249,2,1.6,2
26,2,10.9325,2,32.2211,2,287.2,2,1.2429999999999999,2,1.6,2
27,2,10.9243,2,32.2226,2,286.6,2,1.188,2,1.4,2
28,2,10.9225,2,32.2226,2,286.6,2,2.113,2,1.3,2
29,2,10.9208,2,32.2229,2,287.0,2,1.3719999999999999,2,1.2,2
30,2,10.9156,2,32.224000000000004,2,287.8,2,1.202,2,1.2,2
31,2,10.9079,2,32.2255,2,287.7,2,1.212,2,1.1,2
32,2,10.8923,2,32.2279,2,287.0,2,1.197,2,1.0,2
33,2,10.8513,2,32.234,2,284.3,2,1.1840000000000002,2,0.9,2
34,2,10.8366,2,32.2384,2,282.6,2,1.173,2,0.9,2
35,2,10.488,2,32.2534,2,288.1,2,1.463,2,0.8,2
36,2,10.1097,2,32.2519,2,290.8,2,1.473,2,0.7,2
37,2,10.0174,2,32.2402,2,292.3,2,1.371,2,0.7,2
38,2,9.853,2,32.2379,2,293.2,2,1.296,2,0.6,2
39,2,9.6476,2,32.2216,2,294.6,2,1.295,2,0.6,2
40,2,9.5232,2,32.2197,2,294.9,2,1.2930000000000001,2,0.5,2
41,2,9.4716,2,32.2332,2,293.1,2,1.308,2,0.5,2
42,2,9.3883,2,32.2317,2,293.0,2,1.35,2,0.4,2
43,2,9.3312,2,32.2243,2,293.8,2,1.37,2,0.4,2
44,2,9.1294,2,32.2446,2,295.0,2,1.361,2,0.4,2
