CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P24
CASTNO = 1
DATE = 20130615
TIME =  16:28
LATITUDE = 49.83717
LONGITUDE = -142.66683999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
2,2,9.2156,2,32.5294,2,293.3,2,1.653,2,,2
3,2,9.2157,2,32.5295,2,292.9,2,1.604,2,,2
4,2,9.2158,2,32.5294,2,293.4,2,1.601,2,,2
5,2,9.2156,2,32.5296,2,293.7,2,1.595,2,,2
6,2,9.2148,2,32.5296,2,293.2,2,1.74,2,,2
7,2,9.2151,2,32.5297,2,293.2,2,1.615,2,,2
8,2,9.216000000000001,2,32.5296,2,293.6,2,1.607,2,,2
9,2,9.2162,2,32.5296,2,293.8,2,1.6119999999999999,2,,2
10,2,9.2162,2,32.5296,2,293.7,2,1.611,2,,2
11,2,9.2151,2,32.5297,2,293.7,2,1.6130000000000002,2,,2
12,2,9.2153,2,32.5298,2,293.7,2,1.619,2,,2
13,2,9.2158,2,32.5299,2,293.4,2,1.611,2,,2
14,2,9.2158,2,32.5298,2,293.5,2,1.6130000000000002,2,,2
15,2,9.2161,2,32.5298,2,293.6,2,1.611,2,,2
16,2,9.2162,2,32.5297,2,293.7,2,1.6019999999999999,2,,2
17,2,9.216000000000001,2,32.5298,2,293.5,2,1.607,2,,2
18,2,9.216000000000001,2,32.5298,2,293.4,2,1.607,2,,2
19,2,9.2158,2,32.5299,2,293.9,2,1.607,2,,2
20,2,9.2161,2,32.5298,2,293.6,2,1.601,2,,2
21,2,9.2132,2,32.53,2,293.6,2,1.6019999999999999,2,,2
22,2,9.2152,2,32.5298,2,293.6,2,1.6019999999999999,2,,2
23,2,9.2174,2,32.5297,2,293.6,2,1.595,2,,2
24,2,9.2173,2,32.5297,2,293.4,2,1.597,2,,2
25,2,9.216000000000001,2,32.5298,2,293.6,2,1.595,2,,2
26,2,9.2111,2,32.5301,2,293.8,2,1.595,2,,2
27,2,9.214,2,32.5298,2,293.9,2,1.703,2,,2
28,2,9.2105,2,32.53,2,293.9,2,1.673,2,,2
29,2,9.2027,2,32.5302,2,293.9,2,1.6280000000000001,2,,2
30,2,9.185,2,32.532,2,294.0,2,1.6,2,,2
31,2,9.1755,2,32.5316,2,293.8,2,1.597,2,,2
32,2,9.1579,2,32.532,2,294.2,2,1.599,2,,2
33,2,9.1758,2,32.5313,2,293.8,2,1.614,2,,2
34,2,9.1709,2,32.5319,2,292.8,2,1.599,2,,2
35,2,9.1621,2,32.5322,2,291.2,2,1.597,2,,2
36,2,9.0888,2,32.5367,2,291.5,2,1.6119999999999999,2,,2
37,2,8.6342,2,32.5483,2,293.9,2,1.672,2,,2
38,2,8.1205,2,32.5617,2,299.1,2,1.704,2,,2
39,2,7.6968,2,32.5634,2,303.8,2,1.7369999999999999,2,,2
40,2,7.2391,2,32.5643,2,307.1,2,1.756,2,,2
41,2,6.9885,2,32.5798,2,310.2,2,1.77,2,,2
42,2,6.7185,2,32.5816,2,311.5,2,1.8019999999999998,2,,2
43,2,6.652,2,32.5814,2,312.1,2,1.804,2,,2
44,2,6.5349,2,32.5814,2,311.5,2,1.801,2,,2
45,2,6.417999999999999,2,32.5852,2,311.0,2,1.808,2,,2
