CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P16
CASTNO = 2
DATE = 20130612
TIME =  19:24
LATITUDE = 49.28233
LONGITUDE = -134.67101
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,10.1315,2,32.3896,2,291.4,2,1.45,2,222.5,2
4,2,10.1313,2,32.3896,2,291.3,2,1.4780000000000002,2,203.2,2
5,2,10.1309,2,32.3895,2,291.1,2,1.534,2,181.5,2
6,2,10.1307,2,32.3895,2,291.1,2,1.53,2,155.9,2
7,2,10.1305,2,32.3895,2,291.8,2,1.564,2,140.9,2
8,2,10.1301,2,32.3894,2,291.9,2,1.6230000000000002,2,116.3,2
9,2,10.1307,2,32.3896,2,291.5,2,1.6840000000000002,2,102.3,2
10,2,10.1302,2,32.3895,2,291.4,2,1.745,2,94.4,2
11,2,10.129,2,32.3895,2,291.2,2,1.806,2,87.6,2
12,2,10.1274,2,32.3893,2,291.3,2,1.85,2,74.1,2
13,2,10.1272,2,32.3892,2,291.6,2,2.097,2,68.6,2
14,2,10.1281,2,32.3892,2,291.2,2,2.182,2,61.7,2
15,2,10.1275,2,32.3892,2,291.1,2,2.089,2,53.9,2
16,2,10.1267,2,32.3894,2,291.5,2,2.11,2,47.3,2
17,2,10.1262,2,32.3895,2,291.6,2,2.1430000000000002,2,42.5,2
18,2,10.1267,2,32.3894,2,291.1,2,2.193,2,39.2,2
19,2,10.1267,2,32.3894,2,291.2,2,2.1959999999999997,2,36.0,2
20,2,10.126,2,32.3894,2,291.5,2,2.19,2,32.6,2
21,2,10.1239,2,32.3895,2,291.3,2,2.199,2,29.4,2
22,2,10.1231,2,32.3896,2,291.1,2,2.237,2,26.6,2
23,2,10.1238,2,32.3895,2,291.1,2,2.224,2,24.2,2
24,2,10.1232,2,32.3895,2,291.4,2,2.222,2,22.0,2
25,2,10.1236,2,32.3895,2,291.5,2,2.222,2,19.9,2
26,2,10.1248,2,32.3895,2,291.8,2,2.225,2,17.9,2
27,2,10.1258,2,32.3896,2,291.9,2,2.219,2,16.0,2
28,2,10.1263,2,32.3895,2,291.5,2,2.239,2,14.5,2
29,2,10.1234,2,32.3895,2,291.7,2,2.238,2,13.3,2
30,2,10.1185,2,32.3899,2,291.3,2,2.2769999999999997,2,12.2,2
31,2,10.119,2,32.39,2,291.1,2,2.314,2,11.2,2
32,2,10.1252,2,32.3907,2,290.9,2,2.416,2,10.1,2
33,2,10.1261,2,32.3906,2,291.0,2,2.403,2,9.1,2
34,2,10.1295,2,32.3905,2,291.3,2,2.365,2,8.2,2
35,2,10.1265,2,32.3905,2,289.8,2,2.289,2,7.5,2
36,2,10.1159,2,32.3905,2,287.4,2,2.285,2,6.8,2
37,2,10.1136,2,32.3905,2,284.3,2,2.3209999999999997,2,6.2,2
38,2,10.1105,2,32.39,2,286.4,2,2.349,2,5.6,2
39,2,10.0047,2,32.3881,2,294.8,2,2.351,2,5.2,2
40,2,9.8688,2,32.3837,2,298.9,2,2.424,2,4.8,2
41,2,9.3655,2,32.3805,2,294.3,2,2.641,2,4.4,2
42,2,8.9343,2,32.3872,2,295.1,2,2.7439999999999998,2,4.0,2
43,2,8.8263,2,32.396,2,296.1,2,2.766,2,3.7,2
