CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Fluorescence and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity and a large spike in fluorescence was removed from file 0032.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#The Transmissivity channel was removed because of frequent shifts in values during casts and large variations between values during repeat casts.,,,,,,,,,,,,,,,,,,
#The data are available by request from the chief scientist.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#NOTE: While the Fluorescence:CTD data are expressed in concentration units they do not always compare well to extracted chlorophyll samples particularly for casts far from shore.,,,,,,,,,,,,,,,,,,
#It is recommended that users check extracted chlorophyll values where available.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf) except that a small offset in the fit was allowed.,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#"The Dissolved Oxygen sensor used in files 0001, 0002 and 0016 malfunctioned so the Oxygen:Dissolved:CTD channels were removed from those files.",,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD sensor has a fairly long response time so data accuracy is not as high when it is in motion as it is during stops for bottles.,,,,,,,,,,,,,,,,,,
#This will be especially true when vertical dissolved oxygen gradients are large. ,,,,,,,,,,,,,,,,,,
#To get an estimate of the accuracy of the Oxygen:Dissolved:CTD data during downcasts (after recalibration) a rough comparison was made between downcast Oxygen:Dissolved:CTD data and upcast titrated samples. ,,,,,,,,,,,,,,,,,,
#Some of the difference will be due to problems with flushing of Niskin bottles and/or analysis errors so the following statement likely underestimates Oxygen:Dissolved:CTD accuracy.,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#Downcast (CTD files) Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,,
#      • ±0.25 ml/l from 0 to 125 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 125 to 400 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 400 to 600 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l from 600 to 1500 dbar,,,,,,,,,,,,,,,,,,
#      • Low by up to 0.08 ml/l below 1500 dbar,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2017-01-proc.pdf,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20170205
STNBR = P1
CASTNO = 1
DATE = 20170219
TIME =  03:12
LATITUDE = 48.576
LONGITUDE = -125.5
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,MG/M^3,,UE/m^2/sec,
0.4,2,9.0848,2,31.4863,2,275.9,2,,2,0.8290000000000001,2,,2,0.3,2
1.0,2,9.0932,2,31.4851,2,275.0,2,,2,0.821,2,,2,0.1,2
1.9,2,9.0946,2,31.4892,2,273.9,2,,2,0.823,2,,2,0.1,2
2.8,2,9.0629,2,31.5162,2,271.5,2,,2,0.845,2,,2,0.1,2
4.0,2,8.9655,2,31.5623,2,267.6,2,,2,0.79,2,,2,0.0,2
5.1,2,8.6163,2,31.6739,2,261.8,2,,2,0.6729999999999999,2,,2,0.0,2
6.0,2,8.6678,2,31.7524,2,261.5,2,,2,0.602,2,,2,0.0,2
7.0,2,8.6948,2,31.7723,2,263.1,2,,2,0.526,2,,2,0.0,2
8.0,2,8.6982,2,31.7786,2,263.9,2,,2,0.501,2,,2,0.0,2
9.1,2,8.7355,2,31.8021,2,264.5,2,,2,0.5,2,,2,0.0,2
10.0,2,8.7572,2,31.8327,2,264.8,2,,2,0.465,2,,2,0.0,2
11.0,2,8.7387,2,31.8536,2,263.0,2,,2,0.457,2,,2,0.0,2
12.1,2,8.6893,2,31.8556,2,262.0,2,,2,0.46799999999999997,2,,2,0.0,2
13.0,2,8.6946,2,31.873,2,262.1,2,,2,0.457,2,,2,0.0,2
14.0,2,8.806000000000001,2,31.9195,2,262.5,2,,2,0.465,2,,2,0.0,2
15.0,2,8.847000000000001,2,31.9358,2,263.8,2,,2,0.48100000000000004,2,,2,0.0,2
16.0,2,8.8718,2,31.9431,2,265.1,2,,2,0.43700000000000006,2,,2,0.0,2
17.0,2,8.906,2,31.9552,2,265.7,2,,2,0.452,2,,2,0.0,2
17.8,2,8.9331,2,31.963,2,265.6,2,,2,0.462,2,,2,0.0,2
19.2,2,8.9726,2,31.9756,2,267.6,2,,2,0.48,2,,2,0.0,2
20.0,2,8.9951,2,31.9817,2,268.4,2,,2,0.47200000000000003,2,,2,0.0,2
21.0,2,9.0209,2,31.9959,2,269.0,2,,2,0.48200000000000004,2,,2,0.0,2
22.0,2,9.0349,2,32.0207,2,268.9,2,,2,0.46399999999999997,2,,2,0.0,2
23.0,2,9.065,2,32.0412,2,268.7,2,,2,0.45799999999999996,2,,2,0.0,2
24.0,2,9.0818,2,32.0553,2,268.4,2,,2,0.46,2,,2,0.0,2
25.0,2,9.071,2,32.0553,2,267.8,2,,2,0.494,2,,2,0.0,2
26.0,2,9.0595,2,32.0586,2,267.2,2,,2,0.44299999999999995,2,,2,0.0,2
27.0,2,9.0589,2,32.064,2,267.0,2,,2,0.431,2,,2,0.0,2
28.2,2,9.0824,2,32.0794,2,268.0,2,,2,0.48200000000000004,2,,2,0.0,2
29.0,2,9.1223,2,32.0967,2,268.8,2,,2,0.446,2,,2,0.0,2
30.0,2,9.141,2,32.1066,2,269.2,2,,2,0.426,2,,2,0.0,2
31.0,2,9.1511,2,32.114000000000004,2,269.1,2,,2,0.431,2,,2,0.0,2
32.0,2,9.154,2,32.1239,2,268.9,2,,2,0.435,2,,2,0.0,2
33.0,2,9.169,2,32.1348,2,269.1,2,,2,0.455,2,,2,0.0,2
33.9,2,9.1815,2,32.1423,2,269.3,2,,2,0.442,2,,2,0.0,2
37.0,2,9.2361,2,32.1695,2,271.2,2,,2,0.493,2,,2,0.0,2
38.0,2,9.2511,2,32.1781,2,270.9,2,,2,0.547,2,,2,0.0,2
39.0,2,9.2569,2,32.1826,2,270.5,2,,2,0.513,2,,2,0.0,2
40.0,2,9.2459,2,32.1824,2,270.5,2,,2,0.493,2,,2,0.0,2
41.0,2,9.2276,2,32.1841,2,270.9,2,,2,0.474,2,,2,0.0,2
42.0,2,9.2193,2,32.1894,2,271.3,2,,2,0.46399999999999997,2,,2,0.0,2
42.7,2,9.2236,2,32.1907,2,271.4,2,,2,0.461,2,,2,0.0,2
