CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P26
CASTNO = 1
DATE = 20140219
TIME =  15:33
LATITUDE = 49.99967
LONGITUDE = -144.99867
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
5,2,8.1294,2,32.4343,2,289.1,2,64.1,2,0.972,2,,2
6,2,8.1305,2,32.4344,2,289.2,2,64.1,2,0.976,2,,2
7,2,8.131,2,32.4346,2,289.4,2,64.3,2,0.985,2,,2
8,2,8.1307,2,32.4342,2,288.8,2,64.3,2,0.9490000000000001,2,,2
9,2,8.1307,2,32.4345,2,289.7,2,64.2,2,1.005,2,,2
10,2,8.1306,2,32.4344,2,288.8,2,64.3,2,1.006,2,,2
11,2,8.131,2,32.4345,2,289.5,2,64.3,2,0.9490000000000001,2,,2
12,2,8.1307,2,32.4345,2,289.1,2,64.3,2,1.0190000000000001,2,,2
13,2,8.1312,2,32.4344,2,288.9,2,64.3,2,1.051,2,,2
14,2,8.132,2,32.4344,2,289.3,2,64.3,2,1.018,2,,2
15,2,8.1336,2,32.4344,2,288.1,2,64.3,2,1.04,2,,2
16,2,8.1345,2,32.4344,2,288.0,2,64.3,2,1.047,2,,2
17,2,8.1348,2,32.4344,2,286.2,2,64.2,2,1.014,2,,2
18,2,8.1347,2,32.4344,2,287.9,2,64.2,2,1.0270000000000001,2,,2
19,2,8.1347,2,32.4343,2,289.0,2,64.2,2,1.075,2,,2
20,2,8.1349,2,32.4343,2,289.3,2,64.3,2,1.046,2,,2
21,2,8.1347,2,32.4344,2,289.0,2,64.3,2,1.015,2,,2
22,2,8.1346,2,32.4344,2,289.2,2,64.3,2,1.032,2,,2
23,2,8.1348,2,32.4344,2,289.0,2,64.3,2,1.033,2,,2
24,2,8.1351,2,32.4344,2,288.3,2,64.2,2,1.036,2,,2
25,2,8.1355,2,32.4343,2,288.9,2,64.3,2,1.043,2,,2
26,2,8.1355,2,32.4344,2,289.2,2,64.3,2,1.041,2,,2
27,2,8.1353,2,32.4345,2,289.0,2,64.2,2,1.045,2,,2
28,2,8.1355,2,32.4344,2,289.0,2,64.3,2,1.052,2,,2
29,2,8.1353,2,32.4343,2,288.7,2,64.3,2,1.006,2,,2
30,2,8.1354,2,32.4345,2,289.0,2,64.3,2,0.966,2,,2
31,2,8.1357,2,32.4343,2,288.3,2,64.3,2,0.9620000000000001,2,,2
32,2,8.1359,2,32.4344,2,289.1,2,64.3,2,0.97,2,,2
33,2,8.1359,2,32.4344,2,289.1,2,64.3,2,0.982,2,,2
34,2,8.1355,2,32.4345,2,288.8,2,64.3,2,1.015,2,,2
35,2,8.1353,2,32.4343,2,289.1,2,64.3,2,1.016,2,,2
36,2,8.1354,2,32.4344,2,288.7,2,64.3,2,1.016,2,,2
37,2,8.136000000000001,2,32.4344,2,288.3,2,64.2,2,0.998,2,,2
38,2,8.1363,2,32.4344,2,289.0,2,64.3,2,1.013,2,,2
39,2,8.1361,2,32.4345,2,288.5,2,64.3,2,0.996,2,,2
40,2,8.1362,2,32.4345,2,289.4,2,64.3,2,1.012,2,,2
41,2,8.136000000000001,2,32.4344,2,289.0,2,64.3,2,1.02,2,,2
42,2,8.136000000000001,2,32.4344,2,288.5,2,64.3,2,1.0170000000000001,2,,2
43,2,8.1359,2,32.4345,2,289.0,2,64.3,2,0.983,2,,2
44,2,8.1355,2,32.4346,2,288.7,2,64.2,2,0.983,2,,2
45,2,8.1354,2,32.4346,2,289.2,2,64.2,2,1.012,2,,2
46,2,8.1355,2,32.4345,2,288.5,2,64.2,2,1.012,2,,2
47,2,8.1359,2,32.4343,2,288.9,2,64.3,2,0.985,2,,2
48,2,8.1359,2,32.4345,2,288.9,2,64.3,2,1.018,2,,2
49,2,8.1362,2,32.4344,2,289.3,2,64.3,2,1.008,2,,2
50,2,8.1361,2,32.4344,2,288.7,2,64.3,2,1.042,2,,2
51,2,8.1366,2,32.4344,2,289.0,2,64.3,2,1.054,2,,2
52,2,8.1366,2,32.4345,2,289.0,2,64.3,2,1.0070000000000001,2,,2
53,2,8.1362,2,32.4345,2,288.6,2,64.3,2,1.0170000000000001,2,,2
54,2,8.1369,2,32.4344,2,288.7,2,64.3,2,1.0070000000000001,2,,2
55,2,8.1368,2,32.4344,2,288.9,2,64.3,2,0.996,2,,2
56,2,8.1361,2,32.4346,2,289.0,2,64.3,2,0.985,2,,2
57,2,8.136000000000001,2,32.4345,2,289.0,2,64.3,2,0.9890000000000001,2,,2
58,2,8.1359,2,32.4346,2,289.0,2,64.3,2,1.025,2,,2
59,2,8.1362,2,32.4345,2,289.0,2,64.2,2,1.008,2,,2
60,2,8.1364,2,32.4345,2,289.0,2,64.1,2,1.0190000000000001,2,,2
61,2,8.1365,2,32.4346,2,288.8,2,64.2,2,0.975,2,,2
62,2,8.1366,2,32.4346,2,288.3,2,64.3,2,1.0090000000000001,2,,2
63,2,8.137,2,32.4344,2,288.7,2,64.3,2,1.0,2,,2
64,2,8.1376,2,32.4345,2,288.8,2,64.3,2,0.9890000000000001,2,,2
65,2,8.1374,2,32.4344,2,289.0,2,64.3,2,0.955,2,,2
66,2,8.1375,2,32.4345,2,288.7,2,64.3,2,0.934,2,,2
67,2,8.1371,2,32.4346,2,288.9,2,64.3,2,0.971,2,,2
68,2,8.1371,2,32.4346,2,288.8,2,64.2,2,1.037,2,,2
69,2,8.1373,2,32.4345,2,288.7,2,64.3,2,0.997,2,,2
70,2,8.1373,2,32.4346,2,288.6,2,64.2,2,1.0090000000000001,2,,2
71,2,8.137,2,32.4346,2,288.3,2,64.2,2,1.05,2,,2
72,2,8.1364,2,32.4347,2,288.2,2,64.3,2,1.0270000000000001,2,,2
73,2,8.1357,2,32.4348,2,289.5,2,64.3,2,1.022,2,,2
74,2,8.137,2,32.4344,2,288.7,2,64.3,2,0.978,2,,2
75,2,8.1376,2,32.4345,2,289.0,2,64.3,2,0.9179999999999999,2,,2
76,2,8.1368,2,32.4347,2,288.8,2,64.2,2,0.95,2,,2
77,2,8.1366,2,32.4348,2,288.8,2,64.2,2,0.987,2,,2
78,2,8.1369,2,32.4348,2,288.9,2,64.3,2,0.9790000000000001,2,,2
79,2,8.1331,2,32.4352,2,288.9,2,64.3,2,1.013,2,,2
80,2,8.1193,2,32.4367,2,287.9,2,64.3,2,1.037,2,,2
81,2,8.1141,2,32.4372,2,288.3,2,64.3,2,0.958,2,,2
82,2,8.1084,2,32.4378,2,288.5,2,64.3,2,0.95,2,,2
83,2,8.1084,2,32.4378,2,288.3,2,64.3,2,0.96,2,,2
84,2,8.1023,2,32.4384,2,287.2,2,64.3,2,0.966,2,,2
85,2,8.1012,2,32.4383,2,287.4,2,64.4,2,1.0170000000000001,2,,2
86,2,8.0993,2,32.4391,2,288.6,2,64.3,2,1.006,2,,2
87,2,8.0941,2,32.4395,2,288.1,2,64.5,2,0.992,2,,2
88,2,8.088,2,32.4402,2,285.9,2,64.4,2,0.998,2,,2
89,2,8.0893,2,32.4402,2,285.8,2,64.4,2,0.976,2,,2
90,2,8.0899,2,32.4398,2,287.4,2,64.3,2,0.9440000000000001,2,,2
91,2,8.0687,2,32.442,2,287.5,2,64.3,2,0.925,2,,2
92,2,8.0181,2,32.4472,2,289.6,2,64.4,2,0.927,2,,2
93,2,7.971,2,32.4506,2,287.9,2,64.4,2,0.932,2,,2
94,2,7.9317,2,32.4517,2,287.6,2,64.7,2,0.898,2,,2
104,2,5.3229,2,32.6507,2,290.0,2,67.0,2,0.125,2,,2
105,2,5.2821,2,32.6605,2,290.4,2,67.0,2,0.121,2,,2
106,2,5.2127,2,32.6709,2,292.0,2,67.0,2,0.109,2,,2
107,2,5.1907,2,32.6732,2,290.7,2,67.1,2,0.109,2,,2
108,2,5.1862,2,32.6742,2,291.4,2,67.0,2,0.109,2,,2
109,2,5.1627,2,32.6777,2,291.8,2,67.0,2,0.111,2,,2
110,2,5.1393,2,32.6798,2,291.2,2,67.0,2,0.124,2,,2
111,2,5.1176,2,32.6897,2,287.7,2,67.1,2,0.109,2,,2
112,2,5.09,2,32.7017,2,286.1,2,67.1,2,0.09699999999999999,2,,2
113,2,5.0687,2,32.7084,2,286.7,2,67.2,2,0.10099999999999999,2,,2
114,2,5.0459,2,32.7144,2,286.0,2,67.2,2,0.10800000000000001,2,,2
115,2,5.0206,2,32.7222,2,285.6,2,67.1,2,0.11,2,,2
116,2,5.0062,2,32.7285,2,285.9,2,67.2,2,0.11599999999999999,2,,2
